# Reference library (divisor): control
# Comparison library (numerator): apigennin
Orientation of counted reads relative to the strand location of the annotation	Sequence name	Source	Feature	Start	End	Score	Strand	Frame	Attributes	apigennin_r1 raw countings	apigennin_r2 raw countings	control_r1 raw countings	control_r2 raw countings	salt_r1 raw countings	salt_r2 raw countings	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
sense	NC_020062.1	Protein Homology	CDS	263925	265037	.	+	0	ID=cds-WP_015342275.1;Parent=gene-RTCIAT899_RS23400;Dbxref=GenBank:WP_015342275.1;Name=WP_015342275.1;Ontology_term=GO:0005524,GO:0016887,GO:0042626,GO:0140359;gbkey=CDS;go_function=ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA,ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342275.1;locus_tag=RTCIAT899_RS23400;product=ABC transporter ATP-binding protein;protein_id=WP_015342275.1;transl_table=11	6.0	19.833333333333332	7.0	40.64285714285714	4.0	0	7.2200839279295	-0.60900298367313	0.812600170311062	-0.749449736689084	0.453586182893319	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	265050	265961	.	+	0	ID=cds-WP_015342276.1;Parent=gene-RTCIAT899_RS23405;Dbxref=GenBank:WP_015342276.1;Name=WP_015342276.1;Ontology_term=GO:0055085,GO:0042626,GO:0140359,GO:0016020;gbkey=CDS;go_component=membrane|0016020||IEA;go_function=ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;go_process=transmembrane transport|0055085||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010911255.1;locus_tag=RTCIAT899_RS23405;product=ABC transporter permease;protein_id=WP_015342276.1;transl_table=11	3.5	27.0	4.0	35.0	1.0	0	6.00732712280203	-0.130368344305878	0.920883553900752	-0.141568761602543	0.887420642994303	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	265954	266760	.	+	0	ID=cds-WP_041678125.1;Parent=gene-RTCIAT899_RS23410;Dbxref=GenBank:WP_041678125.1;Name=WP_041678125.1;Ontology_term=GO:0042626,GO:0140359,GO:0016020;gbkey=CDS;go_component=membrane|0016020||IEA;go_function=ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342277.1;locus_tag=RTCIAT899_RS23410;product=ABC transporter permease;protein_id=WP_041678125.1;transl_table=11	36.5	33.5	25.0	39.5	1.5	0	14.4428506038199	0.157902781354877	0.687790389531682	0.229579801867243	0.81841830345729	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	266812	267852	.	+	0	ID=cds-WP_015342278.1;Parent=gene-RTCIAT899_RS23415;Dbxref=GenBank:WP_015342278.1;Name=WP_015342278.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342278.1;locus_tag=RTCIAT899_RS23415;product=histone deacetylase family protein;protein_id=WP_015342278.1;transl_table=11	9.0	20.0	4.0	25.0	1.5	0	5.59268231206949	0.189752249804735	0.846147560165224	0.224254324822118	0.822559414597617	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	267890	269323	.	+	0	ID=cds-WP_015342279.1;Parent=gene-RTCIAT899_RS23420;Dbxref=GenBank:WP_015342279.1;Name=WP_015342279.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342279.1;locus_tag=RTCIAT899_RS23420;product=aldehyde dehydrogenase family protein;protein_id=WP_015342279.1;transl_table=11	1.0	10.0	1.0	24.666666666666664	0.5	0	2.84160943225612	-0.612921063883167	1.15602469884188	-0.530197204693982	0.595975208931946	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	269406	270305	.	-	0	ID=cds-WP_015342280.1;Parent=gene-RTCIAT899_RS23425;Dbxref=GenBank:WP_015342280.1;Name=WP_015342280.1;Ontology_term=GO:0006355,GO:0003700,GO:0043565;gbkey=CDS;go_function=DNA-binding transcription factor activity|0003700||IEA,sequence-specific DNA binding|0043565||IEA;go_process=regulation of DNA-templated transcription|0006355||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342280.1;locus_tag=RTCIAT899_RS23425;product=helix-turn-helix domain-containing protein;protein_id=WP_015342280.1;transl_table=11	14.0	19.0	13.0	25.0	6.0	0	8.40845112086549	-0.12789196874407	0.703999252345914	-0.181664921259362	0.855845696614805	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	270486	271913	.	-	0	ID=cds-WP_015342281.1;Parent=gene-RTCIAT899_RS23430;Dbxref=GenBank:WP_015342281.1;Name=WP_015342281.1;Ontology_term=GO:0003824;gbkey=CDS;go_function=catalytic activity|0003824||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342281.1;locus_tag=RTCIAT899_RS23430;product=amidase;protein_id=WP_015342281.1;transl_table=11	3.0	19.0	4.0	41.0	0	0	5.40989377478262	-0.666586310297781	0.974599020577325	-0.683959552825032	0.494000706955893	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	272483	274069	.	-	0	ID=cds-WP_015342282.1;Parent=gene-RTCIAT899_RS23435;Dbxref=GenBank:WP_015342282.1;Name=WP_015342282.1;Ontology_term=GO:0006750,GO:0006751,GO:0036374;gbkey=CDS;gene=ggt;go_function=glutathione hydrolase activity|0036374||IEA;go_process=glutathione biosynthetic process|0006750||IEA,glutathione catabolic process|0006751||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_006206633.1;locus_tag=RTCIAT899_RS23435;product=gamma-glutamyltransferase;protein_id=WP_015342282.1;transl_table=11	44.25	12.0	35.0	27.0	8.0	0	15.593859560553	-0.103244585758035	0.91301559609182	-0.113080856668796	0.909966451799108	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	274250	275050	.	-	0	ID=cds-WP_015342283.1;Parent=gene-RTCIAT899_RS23440;Dbxref=GenBank:WP_015342283.1;Name=WP_015342283.1;Ontology_term=GO:0005524,GO:0015424,GO:0016887,GO:0042626,GO:0140359;gbkey=CDS;go_function=ATP binding|0005524||IEA,ABC-type amino acid transporter activity|0015424||IEA,ATP hydrolysis activity|0016887||IEA,ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342283.1;locus_tag=RTCIAT899_RS23440;product=amino acid ABC transporter ATP-binding protein;protein_id=WP_015342283.1;transl_table=11	1.0	6.0	2.125	6.0	0	0	1.34649432739317	-0.0909065573187087	1.14733992763271	-0.0792324533726244	0.936847731666999	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	275047	275826	.	-	0	ID=cds-WP_015342284.1;Parent=gene-RTCIAT899_RS23445;Dbxref=GenBank:WP_015342284.1;Name=WP_015342284.1;Ontology_term=GO:0006865,GO:0042626,GO:0140359;gbkey=CDS;go_function=ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;go_process=amino acid transport|0006865||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342284.1;locus_tag=RTCIAT899_RS23445;product=amino acid ABC transporter permease;protein_id=WP_015342284.1;transl_table=11	2.0	16.0	0.5	14.5	0	0	2.55235822672414	0.365176333467948	1.1639964394821	0.313726332041381	0.753728899672969	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	275837	276646	.	-	0	ID=cds-WP_015342285.1;Parent=gene-RTCIAT899_RS23450;Dbxref=GenBank:WP_015342285.1;Name=WP_015342285.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342285.1;locus_tag=RTCIAT899_RS23450;product=ABC transporter substrate-binding protein;protein_id=WP_015342285.1;transl_table=11	23.0	16.0	16.0	23.5	4.0	0	9.25233134443709	0.0470535566814526	0.727689421387168	0.0646615922927066	0.948443443704742	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	277490	278413	.	-	0	ID=cds-WP_015342286.1;Parent=gene-RTCIAT899_RS23455;Dbxref=GenBank:WP_015342286.1;Name=WP_015342286.1;Ontology_term=GO:0006355,GO:0003677,GO:0003700;gbkey=CDS;go_function=DNA binding|0003677||IEA,DNA-binding transcription factor activity|0003700||IEA;go_process=regulation of DNA-templated transcription|0006355||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342286.1;locus_tag=RTCIAT899_RS23455;product=LysR family transcriptional regulator;protein_id=WP_015342286.1;transl_table=11	7.5	8.0	10.5	12.0	2.0	0	4.48564747845567	-0.39118214797983	0.90512406958	-0.43218621747773	0.665606075668684	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	278562	280250	.	+	0	ID=cds-WP_015342287.1;Parent=gene-RTCIAT899_RS23460;Dbxref=GenBank:WP_015342287.1;Name=WP_015342287.1;Ontology_term=GO:0016491,GO:0050660;gbkey=CDS;go_function=oxidoreductase activity|0016491||IEA,flavin adenine dinucleotide binding|0050660||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342287.1;locus_tag=RTCIAT899_RS23460;product=GMC family oxidoreductase;protein_id=WP_015342287.1;transl_table=11	0.8333333333333336	14.0	2.7222222222222223	14.608187134502923	0.38888888888888895	0.1111111111111111	2.78652055925212	-0.137045107721409	1.14346858075531	-0.119850348341784	0.904601697143815	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	280275	282788	.	+	0	ID=cds-WP_015342288.1;Parent=gene-RTCIAT899_RS23465;Dbxref=GenBank:WP_015342288.1;Name=WP_015342288.1;Ontology_term=GO:0003824,GO:0008410;gbkey=CDS;go_function=catalytic activity|0003824||IEA,CoA-transferase activity|0008410||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_018238093.1;locus_tag=RTCIAT899_RS23465;product=CoA transferase;protein_id=WP_015342288.1;transl_table=11	0.8333333333333333	34.33333333333333	5.0	46.625	3.0	0	7.63305954870271	-0.350862633420383	0.987602745341412	-0.355266968500671	0.722389598820718	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	282987	283886	.	-	0	ID=cds-WP_015342289.1;Parent=gene-RTCIAT899_RS23470;Dbxref=GenBank:WP_015342289.1;Name=WP_015342289.1;Ontology_term=GO:0003677,GO:0003700,GO:0005829;gbkey=CDS;go_component=cytosol|0005829||IEA;go_function=DNA binding|0003677||IEA,DNA-binding transcription factor activity|0003700||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342289.1;locus_tag=RTCIAT899_RS23470;product=LysR family transcriptional regulator;protein_id=WP_015342289.1;transl_table=11	1.0	10.333333333333334	2.0	20.0	0	0	2.64808704217793	-0.518581217956234	1.15293397276086	-0.44979264225723	0.652859963665021	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	283997	285079	.	+	0	ID=cds-WP_015342290.1;Parent=gene-RTCIAT899_RS23475;Dbxref=GenBank:WP_015342290.1;Name=WP_015342290.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_020009010.1;locus_tag=RTCIAT899_RS23475;product=4-oxalomesaconate tautomerase;protein_id=WP_015342290.1;transl_table=11	9.8	15.699999999999989	6.56666666666667	17.19999999999998	5.525000000000002	7.800000000000004	12.0000757503554	0.178630663615058	0.766396287163712	0.23307871737758	0.815700280892535	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	285127	286128	.	+	0	ID=cds-WP_015342291.1;Parent=gene-RTCIAT899_RS23480;Dbxref=GenBank:WP_015342291.1;Name=WP_015342291.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003523942.1;locus_tag=RTCIAT899_RS23480;product=ABC transporter substrate-binding protein;protein_id=WP_015342291.1;transl_table=11	3.0	8.0	0	19.0	0	0	2.3621941675292	-0.190880821922298	1.16171892281971	-0.164308954750427	0.869487932629715	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	286140	286973	.	+	0	ID=cds-WP_015342292.1;Parent=gene-RTCIAT899_RS23485;Dbxref=GenBank:WP_015342292.1;Name=WP_015342292.1;Ontology_term=GO:0006810,GO:0005215,GO:0005524,GO:0016887,GO:0042626,GO:0140359;gbkey=CDS;go_function=transporter activity|0005215||IEA,ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA,ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;go_process=transport|0006810||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342292.1;locus_tag=RTCIAT899_RS23485;product=ABC transporter ATP-binding protein;protein_id=WP_015342292.1;transl_table=11	1.7936507936507933	13.166666666666668	6.0571428571428605	9.5	2.5111111111111106	0	3.60790483815589	-0.16997168010328	1.02725903275322	-0.165461363379525	0.868580858183104	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	286957	287730	.	+	0	ID=cds-WP_041678126.1;Parent=gene-RTCIAT899_RS23490;Dbxref=GenBank:WP_041678126.1;Name=WP_041678126.1;Ontology_term=GO:0005524,GO:0022857;gbkey=CDS;go_function=ATP binding|0005524||IEA,transmembrane transporter activity|0022857||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342293.1;locus_tag=RTCIAT899_RS23490;product=ABC transporter permease;protein_id=WP_041678126.1;transl_table=11	2.25	14.0	0	14.666666666666668	1.0	0	2.67727131543766	0.239171663194995	1.16146412276093	0.205922558009331	0.836851404312209	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	287842	288753	.	-	0	ID=cds-WP_015342294.1;Parent=gene-RTCIAT899_RS23495;Dbxref=GenBank:WP_015342294.1;Name=WP_015342294.1;Ontology_term=GO:0005886;gbkey=CDS;go_component=plasma membrane|0005886||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_020047907.1;locus_tag=RTCIAT899_RS23495;product=ABC transporter permease;protein_id=WP_015342294.1;transl_table=11	0.14285714285714285	13.5	1.0	15.0	1.5	0	2.79678126506192	-0.0253313881513015	1.16320099731114	-0.0217773095190407	0.982625594275275	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	288750	289850	.	-	0	ID=cds-WP_015342295.1;Parent=gene-RTCIAT899_RS23500;Dbxref=GenBank:WP_015342295.1;Name=WP_015342295.1;Ontology_term=GO:0055085,GO:0042626,GO:0140359,GO:0016020;gbkey=CDS;go_component=membrane|0016020||IEA;go_function=ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;go_process=transmembrane transport|0055085||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342295.1;locus_tag=RTCIAT899_RS23500;product=ABC transporter permease;protein_id=WP_015342295.1;transl_table=11	2.0	16.5	4.0	14.5	0.5	0	3.1634641058862	0.00863556611094561	1.09878917201254	0.0078591656442416	0.993729357624323	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	289847	291370	.	-	0	ID=cds-WP_015342296.1;Parent=gene-RTCIAT899_RS23505;Dbxref=GenBank:WP_015342296.1;Name=WP_015342296.1;Ontology_term=GO:0005524,GO:0016887,GO:0042626,GO:0140359;gbkey=CDS;go_function=ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA,ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342296.1;locus_tag=RTCIAT899_RS23505;product=ABC transporter ATP-binding protein;protein_id=WP_015342296.1;transl_table=11	2.0	17.333333333333332	2.142857142857143	31.545454545454547	1.0	0	4.40920730893659	-0.46233129139835	1.04167486282564	-0.443834547513447	0.657162208862375	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	291378	292478	.	-	0	ID=cds-WP_015342297.1;Parent=gene-RTCIAT899_RS23510;Dbxref=GenBank:WP_015342297.1;Name=WP_015342297.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011427715.1;locus_tag=RTCIAT899_RS23510;product=BMP family ABC transporter substrate-binding protein;protein_id=WP_015342297.1;transl_table=11	0.5	24.5	0.75	28.0	1.0	0	4.30541679828555	-0.0534343339581195	1.1386601020052	-0.0469273788236022	0.962571106981256	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	292501	293880	.	-	0	ID=cds-WP_015342298.1;Parent=gene-RTCIAT899_RS23515;Dbxref=GenBank:WP_015342298.1;Name=WP_015342298.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003538570.1;locus_tag=RTCIAT899_RS23515;product=amidohydrolase;protein_id=WP_015342298.1;transl_table=11	0	29.0	1.0	33.5	0	0	4.9142890437525	-0.0210226473919056	1.02239699381974	-0.0205621177673495	0.983594959714551	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	293885	294541	.	-	0	ID=cds-WP_015342299.1;Parent=gene-RTCIAT899_RS23520;Dbxref=GenBank:WP_015342299.1;Name=WP_015342299.1;Ontology_term=GO:0006749,GO:0005515;gbkey=CDS;go_function=protein binding|0005515||IEA;go_process=glutathione metabolic process|0006749||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342299.1;locus_tag=RTCIAT899_RS23520;product=glutathione S-transferase family protein;protein_id=WP_015342299.1;transl_table=11	1.25	14.0	1.5	20.5	1.0	0	3.20167421964629	-0.273012324691783	1.11087131085909	-0.245764133093554	0.805864823257182	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	294538	295383	.	-	0	ID=cds-WP_015342300.1;Parent=gene-RTCIAT899_RS23525;Dbxref=GenBank:WP_015342300.1;Name=WP_015342300.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007634597.1;locus_tag=RTCIAT899_RS23525;product=aromatic ring-hydroxylating dioxygenase subunit alpha;protein_id=WP_015342300.1;transl_table=11	5.0	21.142857142857142	6.5	23.0	3.0	0	5.55454037384264	-0.0654729857707754	0.860123442825735	-0.0761204526128008	0.939323268515705	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	295380	296024	.	-	0	ID=cds-WP_015342301.1;Parent=gene-RTCIAT899_RS23530;Dbxref=GenBank:WP_015342301.1;Name=WP_015342301.1;Ontology_term=GO:0051537;gbkey=CDS;go_function=2 iron%2C 2 sulfur cluster binding|0051537||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342301.1;locus_tag=RTCIAT899_RS23530;product=Rieske 2Fe-2S domain-containing protein;protein_id=WP_015342301.1;transl_table=11	2.0	4.5	0	15.0	0	0	1.62575027724074	-0.356609095517102	1.11710390132843	-0.319226434616362	0.749554812869811	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	296164	296448	.	-	0	ID=cds-WP_015342302.1;Parent=gene-RTCIAT899_RS23535;Dbxref=GenBank:WP_015342302.1;Name=WP_015342302.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342302.1;locus_tag=RTCIAT899_RS23535;product=hypothetical protein;protein_id=WP_015342302.1;transl_table=11	0.3333333333333333	1.0	0	3.0	0	0	0.29076829270932	-0.239749673515231	0.906140553072897	-0.264583317347617	0.791330473086318	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	296568	298082	.	-	0	ID=cds-WP_015342303.1;Parent=gene-RTCIAT899_RS23540;Dbxref=GenBank:WP_015342303.1;Name=WP_015342303.1;Ontology_term=GO:0042626,GO:0140359,GO:0055052;gbkey=CDS;go_component=ATP-binding cassette (ABC) transporter complex%2C substrate-binding subunit-containing|0055052||IEA;go_function=ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003576433.1;locus_tag=RTCIAT899_RS23540;product=ABC transporter substrate-binding protein;protein_id=WP_015342303.1;transl_table=11	1.7625	46.5625	3.625	58.642857142857146	0.3125	0	8.85281212513553	-0.146162505053285	1.00268554578909	-0.145771030276753	0.884102146068471	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	298101	299804	.	-	0	ID=cds-WP_015342304.1;Parent=gene-RTCIAT899_RS23545;Dbxref=GenBank:WP_015342304.1;Name=WP_015342304.1;Ontology_term=GO:0015833,GO:0005524;gbkey=CDS;go_function=ATP binding|0005524||IEA;go_process=peptide transport|0015833||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342304.1;locus_tag=RTCIAT899_RS23545;product=dipeptide ABC transporter ATP-binding protein;protein_id=WP_015342304.1;transl_table=11	3.12316715542522	42.0625	1.0909090909090908	63.0	1.0	0	8.60565708527557	-0.183594236174468	1.02587709087326	-0.178963189457898	0.857966605569838	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	299801	300652	.	-	0	ID=cds-WP_015342305.1;Parent=gene-RTCIAT899_RS23550;Dbxref=GenBank:WP_015342305.1;Name=WP_015342305.1;Ontology_term=GO:0042626,GO:0140359;gbkey=CDS;go_function=ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010970214.1;locus_tag=RTCIAT899_RS23550;product=ABC transporter permease;protein_id=WP_015342305.1;transl_table=11	1.0741758241758241	8.7	1.0	12.0	0	0	1.85824341980939	-0.0966079711579697	1.16251902290623	-0.0831022712354895	0.933770219910513	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	300649	301587	.	-	0	ID=cds-WP_015342306.1;Parent=gene-RTCIAT899_RS23555;Dbxref=GenBank:WP_015342306.1;Name=WP_015342306.1;Ontology_term=GO:0055085;gbkey=CDS;go_process=transmembrane transport|0055085||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003572011.1;locus_tag=RTCIAT899_RS23555;product=ABC transporter permease;protein_id=WP_015342306.1;transl_table=11	2.1666666666666665	9.5	1.0	7.5	0.3333333333333333	0	1.79164220394363	0.320647389611597	1.16422658901321	0.275416652254416	0.782996151964325	0.999994493201698
