Orientation of counted reads relative to the strand location of the annotation	Sequence name	Source	Feature	Start	End	Score	Strand	Frame	Attributes	apigennin_r1	apigennin_r2	control_r1	control_r2	salt_r1	salt_r2
sense	NC_020062.1	Protein Homology	CDS	579875	580078	.	+	0	ID=cds-WP_015342568.1;Parent=gene-RTCIAT899_RS34290;Dbxref=GenBank:WP_015342568.1;Name=WP_015342568.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342568.1;locus_tag=RTCIAT899_RS34290;product=ankyrin repeat-containing protein;protein_id=WP_015342568.1;transl_table=11	0	1.5	0	4.5	0	0
sense	NC_020062.1	Protein Homology	CDS	580168	581004	.	+	0	ID=cds-WP_015342569.1;Parent=gene-RTCIAT899_RS24810;Dbxref=GenBank:WP_015342569.1;Name=WP_015342569.1;Ontology_term=GO:0010136,GO:0004037,GO:0071522;gbkey=CDS;go_function=allantoicase activity|0004037||IEA,ureidoglycine aminohydrolase activity|0071522||IEA;go_process=ureide catabolic process|0010136||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342569.1;locus_tag=RTCIAT899_RS24810;product=bifunctional allantoicase/(S)-ureidoglycine aminohydrolase;protein_id=WP_015342569.1;transl_table=11	5.5	3.5	4.0	7.0	1.0	0
sense	NC_020062.1	Protein Homology	CDS	581079	582806	.	-	0	ID=cds-WP_015342570.1;Parent=gene-RTCIAT899_RS24815;Dbxref=GenBank:WP_015342570.1;Name=WP_015342570.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342570.1;locus_tag=RTCIAT899_RS24815;product=tetratricopeptide repeat protein;protein_id=WP_015342570.1;transl_table=11	6.0	22.0	8.25	24.0	3.75	0
sense	NC_020062.1	Protein Homology	CDS	583195	584214	.	+	0	ID=cds-WP_244441555.1;Parent=gene-RTCIAT899_RS24820;Dbxref=GenBank:WP_244441555.1;Name=WP_244441555.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342571.1;locus_tag=RTCIAT899_RS24820;product=hypothetical protein;protein_id=WP_244441555.1;transl_table=11	8.5	24.0	7.0	34.0	1.0	0
sense	NC_020062.1	Protein Homology	CDS	584423	585889	.	+	0	ID=cds-WP_015342572.1;Parent=gene-RTCIAT899_RS24825;Dbxref=GenBank:WP_015342572.1;Name=WP_015342572.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342572.1;locus_tag=RTCIAT899_RS24825;product=glucosamine inositolphosphorylceramide transferase family protein;protein_id=WP_015342572.1;transl_table=11	7.0	9.25	2.0	32.0	0	0
sense	NC_020062.1	Protein Homology	CDS	585842	586984	.	-	0	ID=cds-WP_015342573.1;Parent=gene-RTCIAT899_RS24830;Dbxref=GenBank:WP_015342573.1;Name=WP_015342573.1;Ontology_term=GO:0006486,GO:0016757;gbkey=CDS;go_function=glycosyltransferase activity|0016757||IEA;go_process=protein glycosylation|0006486||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342573.1;locus_tag=RTCIAT899_RS24830;product=glycosyltransferase family 4 protein;protein_id=WP_015342573.1;transl_table=11	9.1	18.0	8.0	22.5	2.0	0
sense	NC_020062.1	Protein Homology	CDS	586981	588393	.	-	0	ID=cds-WP_244441556.1;Parent=gene-RTCIAT899_RS24835;Dbxref=GenBank:WP_244441556.1;Name=WP_244441556.1;Ontology_term=GO:0140327,GO:0016020;gbkey=CDS;go_component=membrane|0016020||IEA;go_function=flippase activity|0140327||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_006204808.1;locus_tag=RTCIAT899_RS24835;product=lipopolysaccharide biosynthesis protein;protein_id=WP_244441556.1;transl_table=11	0	20.25	0	20.5	1.0	0
sense	NC_020062.1	Protein Homology	CDS	588637	590802	.	+	0	ID=cds-WP_015342575.1;Parent=gene-RTCIAT899_RS24840;Dbxref=GenBank:WP_015342575.1;Name=WP_015342575.1;Ontology_term=GO:0000271;gbkey=CDS;go_process=polysaccharide biosynthetic process|0000271||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342575.1;locus_tag=RTCIAT899_RS24840;product=GumC family protein;protein_id=WP_015342575.1;transl_table=11	3.5	19.0	2.5	34.0	2.0	0
sense	NC_020062.1	Protein Homology	CDS	590805	591932	.	+	0	ID=cds-WP_015342576.1;Parent=gene-RTCIAT899_RS24845;Dbxref=GenBank:WP_015342576.1;Name=WP_015342576.1;Ontology_term=GO:0000272,GO:0071704,GO:0004553;gbkey=CDS;go_function=hydrolase activity%2C hydrolyzing O-glycosyl compounds|0004553||IEA;go_process=polysaccharide catabolic process|0000272||IEA,obsolete organic substance metabolic process|0071704||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342576.1;locus_tag=RTCIAT899_RS24845;product=glycoside hydrolase family 5 protein;protein_id=WP_015342576.1;transl_table=11	2.75	15.0	0.6481481481481481	15.5	1.5	0
sense	NC_020062.1	Protein Homology	CDS	591992	593545	.	+	0	ID=cds-WP_015342577.1;Parent=gene-RTCIAT899_RS24850;Dbxref=GenBank:WP_015342577.1;Name=WP_015342577.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342577.1;locus_tag=RTCIAT899_RS24850;product=hypothetical protein;protein_id=WP_015342577.1;transl_table=11	24.0	31.0	17.5	32.5	7.0	1.0
sense	NC_020062.1	Protein Homology	CDS	593611	594357	.	-	0	ID=cds-WP_015342578.1;Parent=gene-RTCIAT899_RS24855;Dbxref=GenBank:WP_015342578.1;Name=WP_015342578.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342578.1;locus_tag=RTCIAT899_RS24855;product=hypothetical protein;protein_id=WP_015342578.1;transl_table=11	2.0	9.0	5.142857142857143	10.0	1.0	0.14285714285714285
sense	NC_020062.1	Protein Homology	CDS	594600	595853	.	-	0	ID=cds-WP_015342579.1;Parent=gene-RTCIAT899_RS24860;Dbxref=GenBank:WP_015342579.1;Name=WP_015342579.1;Ontology_term=GO:0016491,GO:0071949;gbkey=CDS;go_function=oxidoreductase activity|0016491||IEA,FAD binding|0071949||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342579.1;locus_tag=RTCIAT899_RS24860;product=FAD-dependent oxidoreductase;protein_id=WP_015342579.1;transl_table=11	3.166666666666667	28.5	1.6111111111111112	30.5	0.25	0.25
sense	NC_020062.1	Protein Homology	CDS	595850	596659	.	-	0	ID=cds-WP_015342580.1;Parent=gene-RTCIAT899_RS24865;Dbxref=GenBank:WP_015342580.1;Name=WP_015342580.1;Ontology_term=GO:0009058,GO:0008194,GO:0016740,GO:0016758;gbkey=CDS;go_function=UDP-glycosyltransferase activity|0008194||IEA,transferase activity|0016740||IEA,hexosyltransferase activity|0016758||IEA;go_process=biosynthetic process|0009058||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342580.1;locus_tag=RTCIAT899_RS24865;product=WecB/TagA/CpsF family glycosyltransferase;protein_id=WP_015342580.1;transl_table=11	12.0	13.5	7.055555555555555	12.5	2.5	0
sense	NC_020062.1	Protein Homology	CDS	597263	597889	.	-	0	ID=cds-WP_015342582.1;Parent=gene-RTCIAT899_RS24875;Dbxref=GenBank:WP_015342582.1;Name=WP_015342582.1;Ontology_term=GO:0006865,GO:0016020;gbkey=CDS;go_component=membrane|0016020||IEA;go_process=amino acid transport|0006865||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_019857112.1;locus_tag=RTCIAT899_RS24875;product=LysE family translocator;protein_id=WP_015342582.1;transl_table=11	1.4	14.0	1.0	27.0	1.0	0
sense	NC_020062.1	Protein Homology	CDS	598125	598607	.	+	0	ID=cds-WP_041678159.1;Parent=gene-RTCIAT899_RS24880;Dbxref=GenBank:WP_041678159.1;Name=WP_041678159.1;Ontology_term=GO:0032784,GO:0003677,GO:0070063;gbkey=CDS;gene=greA;go_function=DNA binding|0003677||IEA,RNA polymerase binding|0070063||IEA;go_process=regulation of DNA-templated transcription elongation|0032784||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004110405.1;locus_tag=RTCIAT899_RS24880;product=transcription elongation factor GreA;protein_id=WP_041678159.1;transl_table=11	25.0	23.0	20.0	40.0	29.0	0
sense	NC_020062.1	Protein Homology	CDS	598704	599525	.	+	0	ID=cds-WP_041678370.1;Parent=gene-RTCIAT899_RS24885;Dbxref=GenBank:WP_041678370.1;Name=WP_041678370.1;Ontology_term=GO:0008168,GO:1904047;gbkey=CDS;go_function=methyltransferase activity|0008168||IEA,S-adenosyl-L-methionine binding|1904047||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342584.1;locus_tag=RTCIAT899_RS24885;product=class I SAM-dependent methyltransferase;protein_id=WP_041678370.1;transl_table=11	4.0	15.11111111111111	1.0	13.0	2.0	0
sense	NC_020062.1	Protein Homology	CDS	599606	600808	.	+	0	ID=cds-WP_135488108.1;Parent=gene-RTCIAT899_RS24890;Dbxref=GenBank:WP_135488108.1;Name=WP_135488108.1;Ontology_term=GO:0016747;gbkey=CDS;go_function=acyltransferase activity%2C transferring groups other than amino-acyl groups|0016747||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004110468.1;locus_tag=RTCIAT899_RS24890;product=acyltransferase family protein;protein_id=WP_135488108.1;transl_table=11	5.791666666666667	26.0	3.1477272727272725	34.125	1.3409090909090908	0.125
sense	NC_020062.1	Protein Homology	CDS	600913	601839	.	-	0	ID=cds-WP_015342586.1;Parent=gene-RTCIAT899_RS24895;Dbxref=GenBank:WP_015342586.1;Name=WP_015342586.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010660898.1;locus_tag=RTCIAT899_RS24895;product=cation diffusion facilitator family transporter;protein_id=WP_015342586.1;transl_table=11	4.0	22.1	0	14.0	1.0	0
sense	NC_020062.1	Protein Homology	CDS	601988	602869	.	-	0	ID=cds-WP_135488109.1;Parent=gene-RTCIAT899_RS24900;Dbxref=GenBank:WP_135488109.1;Name=WP_135488109.1;Ontology_term=GO:0006355,GO:0003700,GO:0043565;gbkey=CDS;go_function=DNA-binding transcription factor activity|0003700||IEA,sequence-specific DNA binding|0043565||IEA;go_process=regulation of DNA-templated transcription|0006355||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342587.1;locus_tag=RTCIAT899_RS24900;product=helix-turn-helix domain-containing protein;protein_id=WP_135488109.1;transl_table=11	0.2	41.0	2.333333333333333	40.0	0	0
sense	NC_020062.1	Protein Homology	CDS	602993	604225	.	+	0	ID=cds-WP_015342588.1;Parent=gene-RTCIAT899_RS24905;Dbxref=GenBank:WP_015342588.1;Name=WP_015342588.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342588.1;locus_tag=RTCIAT899_RS24905;product=cytochrome P450;protein_id=WP_015342588.1;transl_table=11	2.0	16.1	0.03571428571428571	25.5	0	0
sense	NC_020062.1	Protein Homology	CDS	604255	604575	.	+	0	ID=cds-WP_015342589.1;Parent=gene-RTCIAT899_RS24910;Dbxref=GenBank:WP_015342589.1;Name=WP_015342589.1;Ontology_term=GO:0051536;gbkey=CDS;go_function=iron-sulfur cluster binding|0051536||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342589.1;locus_tag=RTCIAT899_RS24910;product=2Fe-2S iron-sulfur cluster-binding protein;protein_id=WP_015342589.1;transl_table=11	0	1.0	0	5.5	0	0
sense	NC_020062.1	Protein Homology	CDS	604637	605683	.	-	0	ID=cds-WP_051043335.1;Parent=gene-RTCIAT899_RS24915;Dbxref=GenBank:WP_051043335.1;Name=WP_051043335.1;Ontology_term=GO:0005506,GO:0046872,GO:0051213;gbkey=CDS;go_function=iron ion binding|0005506||IEA,metal ion binding|0046872||IEA,dioxygenase activity|0051213||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342590.1;locus_tag=RTCIAT899_RS24915;product=isopenicillin N synthase family dioxygenase;protein_id=WP_051043335.1;transl_table=11	71.5	26.0	40.41666666666667	18.0	8.0	0
sense	NC_020062.1	Protein Homology	CDS	605939	606145	.	+	0	ID=cds-RTCIAT899_RS32655;Parent=gene-RTCIAT899_RS32655;Note=incomplete%3B partial in the middle of a contig%3B missing N-terminus;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010969996.1;locus_tag=RTCIAT899_RS32655;partial=true;product=VOC family protein;pseudo=true;start_range=.,605939;transl_table=11	1.0	9.0	0	12.0	0	0
sense	NC_020062.1	Protein Homology	CDS	606331	607284	.	+	0	ID=cds-WP_041678372.1;Parent=gene-RTCIAT899_RS24925;Dbxref=GenBank:WP_041678372.1;Name=WP_041678372.1;Ontology_term=GO:0016491,GO:0051287,GO:0070403;gbkey=CDS;go_function=oxidoreductase activity|0016491||IEA,NAD binding|0051287||IEA,NAD+ binding|0070403||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007693574.1;locus_tag=RTCIAT899_RS24925;product=NAD-dependent epimerase/dehydratase family protein;protein_id=WP_041678372.1;transl_table=11	1.0	8.0	0	9.0	0	0
sense	NC_020062.1	Protein Homology	CDS	607306	608517	.	-	0	ID=cds-WP_041678161.1;Parent=gene-RTCIAT899_RS24930;Dbxref=GenBank:WP_041678161.1;Name=WP_041678161.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007758167.1;locus_tag=RTCIAT899_RS24930;product=TIGR03862 family flavoprotein;protein_id=WP_041678161.1;transl_table=11	2.0	4.0	0.8333333333333333	13.0	0	0
sense	NC_020062.1	Protein Homology	CDS	608807	609514	.	+	0	ID=cds-WP_041678373.1;Parent=gene-RTCIAT899_RS24935;Dbxref=GenBank:WP_041678373.1;Name=WP_041678373.1;Ontology_term=GO:0006355,GO:0003677;gbkey=CDS;go_function=DNA binding|0003677||IEA;go_process=regulation of DNA-templated transcription|0006355||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004124896.1;locus_tag=RTCIAT899_RS24935;product=TetR/AcrR family transcriptional regulator;protein_id=WP_041678373.1;transl_table=11	4.0	5.166666666666666	2.0	5.0	0	0
sense	NC_020062.1	Protein Homology	CDS	609644	610801	.	+	0	ID=cds-WP_015342595.1;Parent=gene-RTCIAT899_RS24940;Dbxref=GenBank:WP_015342595.1;Name=WP_015342595.1;Ontology_term=GO:0000166,GO:0003824;gbkey=CDS;go_function=nucleotide binding|0000166||IEA,catalytic activity|0003824||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_012650118.1;locus_tag=RTCIAT899_RS24940;product=Gfo/Idh/MocA family protein;protein_id=WP_015342595.1;transl_table=11	2.8333333333333335	10.032258064516128	1.0	16.0	0	0
sense	NC_020062.1	Protein Homology	CDS	610814	611989	.	+	0	ID=cds-WP_015342596.1;Parent=gene-RTCIAT899_RS24945;Dbxref=GenBank:WP_015342596.1;Name=WP_015342596.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342596.1;locus_tag=RTCIAT899_RS24945;product=dihydrodipicolinate synthase family protein;protein_id=WP_015342596.1;transl_table=11	28.166666666666664	11.5	16.0	18.5	0	0
sense	NC_020062.1	Protein Homology	CDS	612019	612843	.	+	0	ID=cds-WP_015342597.1;Parent=gene-RTCIAT899_RS24950;Dbxref=GenBank:WP_015342597.1;Name=WP_015342597.1;Ontology_term=GO:0003824,GO:0016853;gbkey=CDS;go_function=catalytic activity|0003824||IEA,isomerase activity|0016853||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003532465.1;locus_tag=RTCIAT899_RS24950;product=sugar phosphate isomerase/epimerase family protein;protein_id=WP_015342597.1;transl_table=11	2.0	5.5	2.0	6.5	0	0
sense	NC_020062.1	Protein Homology	CDS	612923	614029	.	-	0	ID=cds-WP_015342598.1;Parent=gene-RTCIAT899_RS24955;Dbxref=GenBank:WP_015342598.1;Name=WP_015342598.1;Ontology_term=GO:0015803,GO:0055085,GO:0015658,GO:0022857,GO:0140359;gbkey=CDS;go_function=branched-chain amino acid transmembrane transporter activity|0015658||IEA,transmembrane transporter activity|0022857||IEA,ABC-type transporter activity|0140359||IEA;go_process=branched-chain amino acid transport|0015803||IEA,transmembrane transport|0055085||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_016733745.1;locus_tag=RTCIAT899_RS24955;product=branched-chain amino acid ABC transporter substrate-binding protein;protein_id=WP_015342598.1;transl_table=11	2.0	16.0	1.5333333333333332	22.09090909090909	0	0
sense	NC_020062.1	Protein Homology	CDS	614429	615253	.	+	0	ID=cds-WP_015342599.1;Parent=gene-RTCIAT899_RS24960;Dbxref=GenBank:WP_015342599.1;Name=WP_015342599.1;Ontology_term=GO:0016310,GO:0005524,GO:0016773;gbkey=CDS;go_function=ATP binding|0005524||IEA,phosphotransferase activity%2C alcohol group as acceptor|0016773||IEA;go_process=phosphorylation|0016310||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342599.1;locus_tag=RTCIAT899_RS24960;product=aminoglycoside phosphotransferase family protein;protein_id=WP_015342599.1;transl_table=11	0	10.0	2.0	13.0	0	0
sense	NC_020062.1	Protein Homology	CDS	615250	616635	.	-	0	ID=cds-WP_015342600.1;Parent=gene-RTCIAT899_RS24965;Dbxref=GenBank:WP_015342600.1;Name=WP_015342600.1;Ontology_term=GO:0005975,GO:0016310,GO:0005524,GO:0019200;gbkey=CDS;go_function=ATP binding|0005524||IEA,carbohydrate kinase activity|0019200||IEA;go_process=carbohydrate metabolic process|0005975||IEA,phosphorylation|0016310||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342600.1;locus_tag=RTCIAT899_RS24965;product=FGGY-family carbohydrate kinase;protein_id=WP_015342600.1;transl_table=11	15.5	18.537037037037038	9.0	27.1	0	0
sense	NC_020062.1	Protein Homology	CDS	616632	616958	.	-	0	ID=cds-WP_015342601.1;Parent=gene-RTCIAT899_RS24970;Dbxref=GenBank:WP_015342601.1;Name=WP_015342601.1;Ontology_term=GO:0019299,GO:0016857,GO:0062192,GO:0005737;gbkey=CDS;gene=rhaM;go_component=cytoplasm|0005737||IEA;go_function=racemase and epimerase activity%2C acting on carbohydrates and derivatives|0016857||IEA,L-rhamnose mutarotase activity|0062192||IEA;go_process=rhamnose metabolic process|0019299||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_012650126.1;locus_tag=RTCIAT899_RS24970;product=L-rhamnose mutarotase;protein_id=WP_015342601.1;transl_table=11	3.5	11.5	1.0	16.0	0	0
sense	NC_020062.1	Protein Homology	CDS	616955	617971	.	-	0	ID=cds-WP_015342602.1;Parent=gene-RTCIAT899_RS24975;Dbxref=GenBank:WP_015342602.1;Name=WP_015342602.1;Ontology_term=GO:0042626,GO:0140359;gbkey=CDS;go_function=ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004124906.1;locus_tag=RTCIAT899_RS24975;product=ABC transporter permease;protein_id=WP_015342602.1;transl_table=11	5.7	32.7	3.5	30.5	1.0	0
sense	NC_020062.1	Protein Homology	CDS	617968	618972	.	-	0	ID=cds-WP_015342603.1;Parent=gene-RTCIAT899_RS24980;Dbxref=GenBank:WP_015342603.1;Name=WP_015342603.1;Ontology_term=GO:0042626,GO:0140359;gbkey=CDS;go_function=ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342603.1;locus_tag=RTCIAT899_RS24980;product=ABC transporter permease;protein_id=WP_015342603.1;transl_table=11	0.25	10.0	2.75	13.0	0.5	0
sense	NC_020062.1	Protein Homology	CDS	618983	620518	.	-	0	ID=cds-WP_041678374.1;Parent=gene-RTCIAT899_RS24985;Dbxref=GenBank:WP_041678374.1;Name=WP_041678374.1;Ontology_term=GO:0005524,GO:0016887,GO:0042626,GO:0140359;gbkey=CDS;go_function=ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA,ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_018856064.1;locus_tag=RTCIAT899_RS24985;product=sugar ABC transporter ATP-binding protein;protein_id=WP_041678374.1;transl_table=11	3.9	31.5	0.6428571428571428	31.11111111111111	1.5	0
sense	NC_020062.1	Protein Homology	CDS	620592	621587	.	-	0	ID=cds-WP_015342605.1;Parent=gene-RTCIAT899_RS24990;Dbxref=GenBank:WP_015342605.1;Name=WP_015342605.1;Ontology_term=GO:0015762,GO:0015153,GO:0033296,GO:0030288,GO:0055052;gbkey=CDS;gene=rhaS;go_component=outer membrane-bounded periplasmic space|0030288||IEA,ATP-binding cassette (ABC) transporter complex%2C substrate-binding subunit-containing|0055052||IEA;go_function=rhamnose transmembrane transporter activity|0015153||IEA,rhamnose binding|0033296||IEA;go_process=rhamnose transmembrane transport|0015762||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009363822.1;locus_tag=RTCIAT899_RS24990;product=rhamnose ABC transporter substrate-binding protein;protein_id=WP_015342605.1;transl_table=11	1.0588235294117647	14.5	0	12.571428571428571	2.0	0
sense	NC_020062.1	Protein Homology	CDS	621641	622453	.	-	0	ID=cds-WP_015342606.1;Parent=gene-RTCIAT899_RS24995;Dbxref=GenBank:WP_015342606.1;Name=WP_015342606.1;Ontology_term=GO:0003677,GO:0003700;gbkey=CDS;go_function=DNA binding|0003677||IEA,DNA-binding transcription factor activity|0003700||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011655152.1;locus_tag=RTCIAT899_RS24995;product=DeoR/GlpR family DNA-binding transcription regulator;protein_id=WP_015342606.1;transl_table=11	2.0	14.5	2.0	14.0	1.0	0
sense	NC_020062.1	Protein Homology	CDS	622661	624757	.	+	0	ID=cds-WP_015342607.1;Parent=gene-RTCIAT899_RS25000;Dbxref=GenBank:WP_015342607.1;Name=WP_015342607.1;Ontology_term=GO:0016491;gbkey=CDS;go_function=oxidoreductase activity|0016491||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003563981.1;locus_tag=RTCIAT899_RS25000;product=bifunctional rhamnulose-1-phosphate aldolase/short-chain dehydrogenase;protein_id=WP_015342607.1;transl_table=11	2.8428030303030303	25.25	0.9583333333333333	45.144444444444446	2.9166666666666665	0
sense	NC_020062.1	Protein Homology	CDS	624985	626277	.	+	0	ID=cds-WP_015342608.1;Parent=gene-RTCIAT899_RS25005;Dbxref=GenBank:WP_015342608.1;Name=WP_015342608.1;Ontology_term=GO:0019301,GO:0008740;gbkey=CDS;gene=rhaI;go_function=L-rhamnose isomerase activity|0008740||IEA;go_process=rhamnose catabolic process|0019301||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_018246535.1;locus_tag=RTCIAT899_RS25005;product=L-rhamnose catabolism isomerase;protein_id=WP_015342608.1;transl_table=11	3.0	15.0	3.4166666666666665	18.0	0	0
